index,reason,prediction,label
457,"The text discusses Ukraine's resistance against Russia and the importance of leadership (Zelensky) in preventing collapse, which relates to diplomatic strategy (I8) and military force (I9). It supports international involvement (Globalism, I8-Left) and implies the necessity of military strength (Militarism, I9-Left). Other dimensions (I1-I7, I10-I12) are unrelated as they do not address political regimes, economic systems, ethical issues, cultural values, or other specified topics.","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
458,"The text emphasizes social responsibility by urging people to avoid politicizing the virus and focus on collective suffering, which relates to I12 (Personal Right) with a left stance. Other dimensions are unrelated as the text does not discuss political regimes, economic systems, ethical issues, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
459,"The text criticizes Trump as a fascist (I1-Right: Capitalism, as fascism is associated with right-wing authoritarianism) and labels the Capitol Hill event as an attempted coup (I10-Right: Reformism, emphasizing legal processes over revolutionary action). The mention of Trump potentially going to prison reflects a focus on Result Justice (I11-Left: ensuring consequences) and Social Responsibility (I12-Left: prioritizing accountability over individual rights). Other dimensions (I2-I9) are unrelated as the text does not address state structure, economic policies, ethics, religion, cultural values, diplomacy, or military strategy.","[3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
460,"The text relates to I7 (Cultural Value) and I12 (Personal Right). The emphasis on resisting the release of 'criminal illegal aliens' and prioritizing Texans’ safety reflects a collectivist stance (I7: Collectivism), where societal safety is prioritized over individual rights of immigrants. It also stresses social responsibility (I12: Social Responsibility) by advocating for stricter measures to protect public safety over individual rights of the accused. Other dimensions (I1-I6, I8-I11) are unrelated as the text focuses on border security and administrative criticism without addressing economic systems, state structure, ethics, religion, diplomacy, etc.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3]"
461,"The text discusses a humanitarian appeal for Ukraine war relief across multiple countries, indicating a collective effort (I7: Collectivism - Left) and international cooperation (I8: Globalism - Left). It emphasizes social responsibility (I12: Social Responsibility - Left) by addressing the needs of affected populations. Other dimensions (I1-I6, I9-I11) are unrelated as the text does not touch on political regimes, economic systems, ethical issues, military strategies, or justice frameworks.","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
462,"The text discusses the Republican effort to pass a constitutional amendment banning abortion, which directly relates to **I5 (Ethical Pursuit)**. The opposition to restricting abortion aligns with *Ethical Liberalism* (Left), advocating for individual autonomy on such issues. Additionally, the emphasis on protecting the right to abortion touches **I12 (Personal Right)**, supporting *Individual Right* (Right) by prioritizing the protection of personal freedoms over societal responsibilities. Other dimensions (I1-I4, I6-I11) are unrelated as the text focuses on abortion rights without addressing economic systems, state structure, cultural collectivism, or other listed topics.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
463,"The text discusses Latvia's fear of Russian invasion and solidarity with Ukraine, highlighting historical Russian aggression. This relates to **I8 (Diplomatic Strategy)** as Latvia's alignment with Ukraine reflects a globalist approach (international cooperation against aggression). Other dimensions (e.g., economic systems, cultural values) are unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
464,"The text discusses the allocation of resale royalties, with portions dedicated to supporting women's rights and collective marketing, which relates to **I4 (Economic Equality)** as it emphasizes opportunity equality (Right) by addressing access to resources for women. The focus on women's empowerment aligns with **I5 (Ethical Pursuit)** under Ethical Liberalism (Left). The collective-oriented goals (marketing, social causes) reflect **I7 (Cultural Value)** leaning toward Collectivism (Left). The emphasis on social responsibility in fund allocation connects to **I12 (Personal Right)** favoring Social Responsibility (Left). Other dimensions (I1, I2, I3, I6, I8-I11) are unrelated as the text does not address political regimes, state structures, economic systems, religion, diplomacy, military, justice frameworks, or revolutionary/reformist approaches explicitly.","[0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3]"
465,"The text emphasizes opposition to the 'imperialist world system' (associated with capitalism, I1 Left) and advocates for a 'democratic, multipolar order', aligning with socialist ideals. It stresses collective action (China-Russia unity, I7 Collectivism/Left) and implies support for a globalist diplomatic strategy (I8 Left) to counter U.S. dominance. The mention of 'hybrid war' and 'fightback' suggests militarism (I9 Left) and revolutionary social change (I10 Left). The focus on collective struggle over individual rights aligns with social responsibility (I12 Left). Other dimensions (I2, I4-I6, I11) are unrelated as the text does not address state structure, economic equality, ethics, religion, or justice types.","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
466,"The text discusses the exception of rape/incest in anti-abortion laws, focusing on ethical and practical implications. This directly relates to **I5 (Ethical Pursuit)**, as it critiques restrictive abortion policies (aligned with Ethical Conservatism) while highlighting the complexities faced by victims. The stance implicitly supports Ethical Liberalism (pro-choice), opposing strict moral norms. Other dimensions (e.g., Political Regime, Economic Orientation) are unrelated to the abortion debate context.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
467,"The text emphasizes concern for domestic issues over international ones ('Nice of you to worry about Ukraine and Russia but you better be worried about your own country'), aligning with **I8 (Diplomatic Strategy)** as isolationism (Right). It also stresses individual preparedness for financial security ('your safety and your financial security'), leaning toward **I12 (Personal Right)** as prioritizing individual rights (Right). Other dimensions (e.g., economic system, cultural values) are unrelated as the text does not explicitly address them.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
468,"The text discusses protecting a woman's right to choose (abortion rights), which relates to **I5 (Ethical Pursuit)**. The stance supports ethical liberalism (Left) by advocating for reproductive freedom. It also emphasizes protecting individual rights (abortion access), aligning with **I12 (Personal Right)** favoring individual rights (Right). The mention of registering Democrats to oppose GOP policies implies a focus on collective political action, but this does not directly address **I7 (Cultural Value)**'s collectivism vs. individualism dichotomy. Other dimensions (e.g., Political Regime, Economic Orientation) are unrelated.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
469,"The text discusses economic policies favoring individuals and small businesses (Democrats) versus big corporations (Republicans). This relates to I3 (Economic Orientation) as it contrasts government-led support (Left) with market-driven outcomes (Right), supporting Left. I4 (Economic Equality) is addressed by emphasizing fair distribution to individuals over corporations, aligning with Outcome Equality (Left). I12 (Personal Right) is involved as the focus is on social responsibility to aid individuals (Left). Other dimensions (I1, I2, I5-I11) are unrelated as the text doesn't touch on political regime, state structure, ethics, etc.","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
470,"The text discusses granting voting rights to immigrants, which relates to I11 (Justice Orientation) as it emphasizes procedural justice by ensuring fair access to voting. It also touches on I12 (Personal Right) by focusing on protecting individual rights (right to vote). The mention of achieving this through policy changes aligns with I10 (Social Development) as a reformist approach. Other dimensions are unrelated as they don't address economic systems, state structure, ethical issues, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
471,"The text discusses KPMG and PwC ceasing operations in Russia due to its invasion of Ukraine, which relates to **I8 (Diplomatic Strategy)**. This decision reflects a globalist perspective (Left) by prioritizing international alignment over isolationism. Other dimensions (I1-I7, I9-I12) are unrelated as the text does not address political regimes, economic systems, ethical values, cultural collectivism/individualism, military strategies, or social justice orientations explicitly.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
472,"The text discusses Elizabeth Bruenig's pro-life stance and her actions surrounding the overturning of Roe v. Wade, which relates to **I5 (Ethical Pursuit)**. Her pro-life position aligns with *Ethical Conservatism* (Right), as it opposes abortion. Other dimensions (I1, I2, I3, I4, I6-I12) are unrelated to the text's focus on abortion ethics and social media behavior.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
473,"The text discusses deportation policies for illegal immigrants who have committed crimes, which relates to Cultural Value (I7) by emphasizing societal safety (Collectivism) over individual rights. It also touches on Justice Orientation (I11) by focusing on procedural adherence to existing laws. Additionally, it highlights Social Responsibility (I12) by prioritizing societal duty over individual rights. Other dimensions like Political Regime, Economic Orientation, and Military Force are unrelated.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0]"
474,"The text emphasizes support for activists fighting racial justice, LGBTQ+ rights, women’s safety, and climate action, aligning with Ethical Liberalism (I5-Left). It advocates collective action (I7-Left) and global engagement (I8-Left). The call to 'push back against state violence' and 'champion the right to protest' reflects Revolutionism (I10-Left) and prioritizes Result Justice (I11-Left). The focus on individual rights (e.g., protest rights) aligns with Individual Right (I12-Right). Dimensions I1, I2, I3, I6, I9 are unrelated as the text does not address economic systems, state structure, church-state relations, or military strategy.","[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
