index,reason,prediction,label
239,"The text discusses the Ukraine war as undermining multilateral diplomacy and threatening sustainable development. This clearly expresses a preference for international cooperation and multilateral engagement, aligning with Globalism (I8=1). It also frames war negatively, emphasizing its harmful effects rather than advocating military force, which indicates a pacifist-leaning stance (I9=3). No positions are expressed regarding political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), ethical issues (I5), church-state relations (I6), cultural values within society (I7), social change strategy (I10), justice orientation (I11), or personal rights versus responsibilities (I12), so these are unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
240,"The text expresses approval of ""finishing the wall"" in response to a perceived border crisis, indicating a stance on immigration and border security. However, none of the provided dimensions directly address immigration, border control, or nationalism. The post does not discuss ownership of production (I1), state structure (I2), economic planning (I3), equality frameworks (I4), cultural-moral issues (I5), church–state relations (I6), explicit individual vs collective value claims (I7), foreign entanglements or internationalism vs isolationism as defined (I8), use of military force (I9), modes of social change (I10), justice frameworks (I11), or explicit trade-offs between personal rights and social responsibilities (I12). While one could loosely infer isolationist or social-responsibility leanings, the text does not make those claims explicit. Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
241,"The text is a brief news-style statement about a looming oil supply crisis due to rising consumption, attributed to a former energy company CEO. It does not articulate normative positions or policy preferences on any of the listed ideological dimensions. While it touches on an economic/energy topic, there is no explicit stance on market vs command economy, ownership, state structure, equality, ethics, religion, cultural values, foreign policy, military use, social change strategies, justice frameworks, or rights/responsibilities. Therefore, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
242,"The text highlights a consensus among teens against sex education and birth control. This expresses a restrictive stance on sexual matters, aligning with Ethical Conservatism (I5 Right). While it mentions both pro-choice and pro-life identities, the shared policy position is the rejection of sex ed and contraception, which is characteristic of ethical conservatism. There is no explicit content about economic systems (I1–I4), church-state relations (I6), cultural value orientation (I7), foreign policy (I8), military force (I9), method of social change (I10), justice orientation (I11), or an explicit rights-versus-responsibilities framing (I12), so those are unrelated.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
243,"The text expresses opposition to the Biden administration’s handling of immigration, framing it as a “migrant crisis” affecting a local county and emphasizing terms like “illegal immigration” and “Border Patrol.” This indicates a preference for stricter border controls and less international openness, aligning with Isolationism under Diplomatic Strategy (I8: Right). The emphasis on legality (“illegal immigration”) suggests a focus on enforcing rules and procedures rather than redistributive outcomes, aligning with Procedural Justice (I11: Right). The post does not address property ownership (I1), state power distribution (I2), economic decision-making models (I3), equality frameworks (I4), sexual/moral cultural issues (I5), church-state relations (I6), collectivism vs individualism (I7), advocacy of military force beyond normal law enforcement (I9), methods of social change (I10), or personal rights vs responsibilities (I12), so those are unrelated.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3]"
244,"The text celebrates the appointment of an Aboriginal woman as Indigenous Affairs Minister and welcomes the end of the Cashless Welfare Card, while hoping the NT Intervention and similar policies end because they have trampled the human rights of Aboriginal people. This frames the issue in terms of rights and fair treatment of a marginalized group, indicating a Result Justice orientation (I11). The opposition to paternalistic, coercive welfare controls and federally imposed interventions reflects an emphasis on protecting individual autonomy and rights (I12). The desired changes are expressed as policy repeal within normal political processes rather than calls for radical upheaval, aligning with gradual, institutional change (I10). The text does not take clear positions on ownership of the means of production (I1), central vs federal power distribution (I2), macroeconomic planning vs markets (I3), outcome vs opportunity equality (I4), sexual-moral cultural issues (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy strategy (I8), or interstate military force (I9).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
245,"The text focuses on India's foreign policy stance during the Russia-Ukraine war, emphasizing New Delhi's decision to maintain its relationship with Moscow despite pressure to take sides. This indicates engagement in international affairs rather than avoiding entanglements, aligning with Globalism under Diplomatic Strategy (I8). There is no clear content related to economic systems (I1, I3, I4), state structure (I2), ethical or cultural values (I5, I6, I7), military philosophy (I9), approaches to social change (I10), justice orientation (I11), or personal rights vs responsibilities (I12).","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
246,"The text announces live coverage of a protest in Chicago and includes the #BlackLivesMatter hashtag. This indicates engagement in direct, noticeable collective action to achieve social goals, aligning with Revolutionism (I10). The BLM context emphasizes fair treatment and outcomes for Black people rather than merely procedural fairness, aligning with Result Justice (I11). The message does not address economic systems, state structure, economic orientation or equality, ethical issues (sexuality/abortion), church-state relations, cultural individualism/collectivism, foreign policy, or international military force, nor does it explicitly discuss personal rights vs responsibilities, so those dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
247,"The text endorses abolition feminism and solidarity with the movement for Palestinian freedom, and frames the Israeli state through a ""power and control"" lens. This clearly signals Ethical Pursuit (I5) toward ethical liberalism, given abolition feminism’s progressive, liberation-oriented ethics. It also reflects a Globalist stance (I8) by aligning with an international cause and perspective. The critique of state ""power and control"" implicates attitudes toward coercion and militarized state tactics, touching Military Force (I9), but without a clear, explicit pacifist or militarist position—thus related but indeterminate. References to a ""movement"" and transformative frameworks make Social Development (I10) relevant, though there is no explicit call for revolution versus gradual reform. The collective framing of a movement makes Cultural Value (I7) tangentially relevant but not explicit. Abolitionist frameworks often concern justice outcomes, making Justice Orientation (I11) somewhat related, yet the text does not specify result versus procedural justice. The text does not address political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), or personal rights vs responsibilities (I12).","[0, 0, 0, 0, 1, 0, 2, 1, 2, 2, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
248,"The text discusses foreign/economic policy toward China and the wider Asia-Pacific, praising Germany’s industrial sector for supporting a more vocal stance on human rights and for reducing dependencies. This directly relates to Diplomatic Strategy (I8): advocating reduced dependencies implies a move away from deep international entanglements, aligning with Isolationism (Right). It also relates to Personal Right (I12): emphasizing a stronger human-rights stance indicates prioritizing protection of individual rights (Right). Other dimensions are not addressed: Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Ethical Pursuit (I5, which focuses on issues like sexual liberation, same-sex marriage, abortion), Church-State Relations (I6), Cultural Value (I7), Military Force (I9), Social Development (I10), and Justice Orientation (I11) are not explicitly implicated by the text.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
